temperature,substrate_conc,v0
29.089548871391074,390.2998310515121,9.57492695277071
29.089548871391074,101.34616038672395,7.450693612875576
29.089548871391074,236.02689684488192,8.798870178864616
29.089548871391074,26.682864064678245,2.006007000215591
29.089548871391074,81.37329857343617,6.13831978149745
29.089548871391074,343.109231855015,9.349488295379354
29.089548871391074,373.6572671743695,9.378757690005234
29.089548871391074,483.91731755493396,8.923371519395863
42.18339148063339,380.25343134226006,10.964368148552433
42.18339148063339,180.49035422428483,7.770623444664227
42.18339148063339,485.49552207547714,12.945440124340568
42.18339148063339,447.09495505448785,12.38691602405612
42.18339148063339,390.2998310515121,10.51860906539768
42.18339148063339,101.34616038672395,4.281130245457481
42.18339148063339,236.02689684488192,8.432685607407459
42.18339148063339,26.682864064678245,0.5022235272535384
42.18339148063339,81.37329857343617,3.304762403060223
42.18339148063339,343.109231855015,11.243153293923111
42.18339148063339,373.6572671743695,10.468885069791455
42.18339148063339,483.91731755493396,11.115799164868646
22.552690244167014,380.25343134226006,2.9939851740397323
22.552690244167014,180.49035422428483,3.1552896844842735
22.552690244167014,485.49552207547714,3.200690864054373
22.552690244167014,447.09495505448785,3.2832164043025243
22.552690244167014,390.2998310515121,3.2101739523602593
22.552690244167014,101.34616038672395,2.84936210685084
22.552690244167014,236.02689684488192,2.9783016824454287
22.552690244167014,26.682864064678245,1.1977595028066286
22.552690244167014,81.37329857343617,2.9620233667272413
22.552690244167014,343.109231855015,3.1248676353503497
22.552690244167014,373.6572671743695,3.1680129054689
22.552690244167014,483.91731755493396,3.690398946211258
53.10524687970328,380.25343134226006,1.7308672235909175
53.10524687970328,180.49035422428483,0.5940534392607834
53.10524687970328,485.49552207547714,1.7517584443437793
53.10524687970328,447.09495505448785,1.7266606599121623
53.10524687970328,390.2998310515121,1.6758484067089587
53.10524687970328,101.34616038672395,0.22417883302381666
53.10524687970328,236.02689684488192,0.9089538466001594
53.10524687970328,26.682864064678245,0.01763365726060493
53.10524687970328,81.37329857343617,0.15940088762668014
53.10524687970328,343.109231855015,1.3591800366639344
53.10524687970328,373.6572671743695,1.48023667481791
53.10524687970328,483.91731755493396,1.6588414301321506
45.26657596488259,380.25343134226006,7.463637416728596
45.26657596488259,180.49035422428483,4.662795641836834
45.26657596488259,485.49552207547714,8.218755594996237
45.26657596488259,447.09495505448785,7.731597547088445
45.26657596488259,390.2998310515121,7.8032172003447045
45.26657596488259,101.34616038672395,2.481704957537566
45.26657596488259,236.02689684488192,5.939693251238791
45.26657596488259,26.682864064678245,0.24093409758373324
45.26657596488259,81.37329857343617,1.7014940851311366
45.26657596488259,343.109231855015,7.256350018189959
45.26657596488259,373.6572671743695,7.234664276700075
45.26657596488259,483.91731755493396,8.246484231866576
